0,0,4,2,2,1,32,1,2,0,10,0,0,0,4,0,0,1,9,3,1,1,2,0,7,4,0,7,1,4,6,2,0,12,0,3,0,2,3,1,4,1,96,3,8,2,1,2,2,1,3,2,1,2,3,2,3,3,1,2,3,0,1,0,0,1,3,2,3,9,1,0,4,2,2,1,0,44,0,0,1,9,2,4,6,1,5,3,0,1,2,5,2,0,1,3,1,0,4,0,2,1,1,1,2,0,1,0,2,10,2,0,1,2,0,0,2,5,0,10,4,3,0,3,0,5,2,5,0,3,0,50,1,1,0,1,1,6,1,6,105,1,1,0,10,3,11,0,46,0,0,2,20,0,3,0,4,1,1,0,0,1,2,3,1,2,1,1,5,1,0,4,2,0,1,2,0,0,0,1,10,1,0,1,1,1,2,1,1,20,22,43,0,12,1,2,1,1,0,12,10,2,2,1,2,1,2
1,1,0,0,0,2,7,0,0,2,0,1,1,0,2,0,0,1,1,0,2,0,4,0,0,1,0,2,0,0,0,0,1,0,0,0,1,2,0,0,1,1,5,1,4,1,0,0,0,3,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,4,2,0,1,0,0,0,0,0,0,6,0,1,0,1,1,0,1,2,0,3,0,10,0,0,0,0,0,0,1,2,21,1,0,0,4,1,5,0,16,0,1,1,1,0,0,0,2,0,0,0,0,0,4,1,1,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,7,3,0,3,2,0,1,2,0,0,2,0,1,0,0,0,2
0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,1,3,0,0,1,1,0,0,2,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,1,1,4,0,0,1,0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,2,0,1,0,5,0,0,0,0,0,1,0,0,17,0,1,0,0,0,0,0,9,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,2,0,1,0,2,0,2,2,12,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0
0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,15,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,20,0,0,0,2,0,1,1,12,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,3,0,0,0,2,0,0,1,0,1,1,2,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2,0,0,3,0,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,1,2,0,0,1,0,0,0,3,2,0,1,2,0,0,2,0,4,1,5,1,0,0,4,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,1,0,0,0,3,2,0,0,3,0,3,1,0,3,2,4,0,2,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,10,0,0,0,0,0,0,1,0,50,0,0,0,1,1,2,1,65,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,1,0,1,0,0,2,1,1,2,0,1,2,7,0,0,0,1,0,0,6,1,0,2,0,0,1,1,1,0
0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,0,1,0,1,2,6,0,1,0,4,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,0,0,1,4,0,2,0,2,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,2,1,13,0,2,0,1,0,1,0,0,1,1,0,0,1,5,1,1,2,0,1,2,1,1,0,0,2,1,0,0,0,1,1,1,0,5,0,1,2,2,1,0,2,1,0,1,0,1,1,3,0,0,1,1,0,0,0,2,12,3,1,0,0,0,0,1,2,0,1,1,0,0,2,0,0,2,0,2,0,1,7,2,0,1,0,1,0,0,0,33,1,2,1,3,1,2,0,8,0,1,0,7,6,0,0,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,2,1,2,0,0,1,0,0,0,0,1,5,3,18,0,2,1,1,1,2,0,4,2,3,1,0,1,0,1
0,0,0,2,0,0,2,1,0,1,1,1,1,0,5,1,0,1,7,2,1,1,3,4,1,0,1,3,0,0,0,2,1,0,0,1,1,0,1,2,1,1,7,5,10,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,2,1,0,2,0,2,4,1,3,1,0,2,3,2,0,1,0,148,1,2,0,2,2,0,4,0,0,2,1,0,0,3,0,0,0,0,4,0,1,1,6,0,0,0,1,2,1,0,5,4,3,0,1,1,5,0,2,6,0,2,1,0,0,0,0,6,2,1,0,0,0,11,0,0,0,1,0,0,1,0,13,0,0,2,4,1,3,0,8,0,1,1,3,5,5,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,1,1,0,4,4,2,1,0,2,1,0,0,0,2,1,5,0,0,0,0,0
0,0,0,1,1,0,3,2,0,1,1,0,3,0,4,1,0,0,4,0,0,1,1,0,3,0,1,0,1,3,0,2,0,0,0,0,0,0,1,0,2,0,3,1,5,0,0,0,0,0,1,0,4,0,0,1,2,2,1,0,0,1,0,0,0,0,4,0,2,0,0,1,6,1,1,0,2,10,2,1,0,1,0,1,3,0,2,0,0,2,2,3,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,4,3,0,1,1,0,1,0,1,5,0,1,0,0,0,2,0,2,3,0,2,0,0,11,1,2,0,1,1,1,1,0,11,0,0,0,5,1,2,0,9,0,1,1,0,4,1,0,1,0,2,0,0,1,1,0,0,1,0,1,2,0,0,1,2,0,0,1,0,0,4,0,2,0,1,0,0,0,2,0,3,5,1,5,2,0,1,1,0,2,0,4,1,7,1,0,1,0,0
1,0,2,1,0,3,11,0,4,2,0,1,0,2,0,0,1,2,13,3,1,1,3,1,0,1,0,0,3,2,1,3,0,7,1,0,1,0,1,0,0,2,6,1,7,2,2,0,0,4,0,2,18,5,0,1,0,2,0,0,0,0,2,2,1,0,5,4,0,5,0,0,4,6,0,1,3,0,2,0,5,0,2,1,6,0,7,3,1,1,3,1,0,6,1,0,2,0,4,3,9,0,0,0,5,2,0,0,1,21,6,2,0,0,2,0,2,8,0,3,2,0,0,2,0,2,3,0,2,2,1,12,1,3,1,0,0,4,0,1,66,1,1,1,5,2,3,0,8,1,2,0,10,7,1,1,2,1,6,0,0,0,1,1,0,0,0,1,3,0,0,0,2,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,1,10,5,5,0,2,1,0,1,3,0,10,3,7,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,2,2,0,0,24,0,3,2,7,1,0,0,5,0,0,1,5,3,1,0,4,0,8,2,0,2,2,0,8,2,3,11,0,3,0,2,3,1,3,0,85,3,13,1,1,1,2,0,2,3,8,4,1,3,2,3,0,0,1,2,3,1,0,0,2,2,6,5,0,2,5,2,4,2,0,15,0,0,1,8,0,3,6,2,6,1,2,3,3,2,1,1,0,1,1,1,1,1,4,0,0,1,0,0,1,2,2,6,4,0,2,1,0,0,1,6,2,5,4,1,0,1,0,2,3,2,0,3,0,37,1,2,2,1,1,4,1,4,80,0,4,0,10,1,13,0,54,0,7,2,9,1,3,0,1,3,3,0,0,0,3,1,2,1,3,1,3,2,0,3,3,0,2,3,0,1,1,1,8,1,0,5,1,1,0,0,3,19,17,37,0,6,4,3,0,4,0,6,8,4,1,0,0,0,2
0,0,0,2,0,0,6,0,2,0,1,1,0,0,1,1,1,0,6,1,3,0,1,4,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,2,1,0,7,0,4,0,0,0,0,0,1,0,2,1,0,2,1,2,0,0,2,0,0,0,0,1,4,1,3,0,0,3,3,2,0,0,0,94,0,0,0,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,6,2,0,1,1,1,0,0,2,6,1,0,0,1,5,0,3,9,0,1,0,1,0,1,0,2,4,1,0,0,0,3,0,0,1,0,0,3,1,0,28,0,1,2,4,0,0,0,21,0,0,0,2,1,4,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,1,0,0,0,1,1,0,4,5,3,2,1,3,0,0,3,0,4,1,2,0,1,0,1,0
0,1,0,3,0,1,6,1,2,0,1,1,0,0,2,0,1,0,5,0,3,0,2,5,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,2,1,1,5,2,5,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,3,0,0,0,0,0,2,1,2,0,0,1,0,1,0,0,0,151,0,2,0,2,2,2,3,0,2,1,0,0,1,1,0,0,1,0,3,0,3,0,6,1,0,0,0,1,1,0,3,6,1,0,0,1,5,0,2,21,0,2,0,1,0,1,0,2,5,1,0,1,0,8,0,0,0,1,0,0,1,0,34,0,0,1,3,0,1,0,22,0,2,0,5,0,4,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,3,0,0,0,0,0,1,0,0,3,2,2,5,1,1,0,0,2,0,4,2,1,0,1,0,0,0
1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,3,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,3,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,3,6,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,4,0,0,0,0,0,0,1,0,37,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,1,0,1,0,0,1,1,0,23,0,0,0,2,1,1,0,8,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
